ORF_ID,Original_Score,Modified_Score,Length,Status
NZ_CP009187.1_2654061,883.2333,1472.0555,1032,TP
NZ_CP009187.1_2656407,1259.9512,2099.9185,1296,TP
NZ_CP009187.1_2678652,776.1310,1293.5516,1353,TP
NZ_CP009187.1_2696643,654.5698,1090.9496,1071,TP
NZ_CP009187.1_2700534,296.1435,493.5725,756,TP
NZ_CP009187.1_2704008,373.4685,622.4475,429,TP
NZ_CP009187.1_2707332,622.2251,1037.0417,978,TP
NZ_CP009187.1_2710350,706.1715,1176.9525,951,TP
NZ_CP009187.1_2711331,916.7024,1527.8373,1545,TP
NZ_CP009187.1_2715471,513.1519,855.2531,843,TP
NZ_CP009187.1_2717127,345.0664,575.1106,672,TP
NZ_CP009187.1_2718843,63.0350,105.0583,204,TP
NZ_CP009187.1_2720775,922.2847,1537.1411,1002,TP
NZ_CP009187.1_2723307,1132.4401,1887.4000,876,TP
NZ_CP009187.1_2727966,144.7368,241.2280,300,TP
NZ_CP009187.1_2737116,1028.1768,1713.6279,1131,TP
NZ_CP009187.1_2739771,154.0703,256.7838,261,TP
NZ_CP009187.1_2746134,1301.7465,2169.5774,1464,TP
NZ_CP009187.1_2763171,546.4759,910.7932,603,TP
NZ_CP009187.1_2766858,331.0878,551.8130,807,TP
NZ_CP009187.1_2771643,413.9483,689.9138,468,TP
NZ_CP009187.1_2772366,304.6836,507.8060,669,TP
NZ_CP009187.1_2776974,227.9807,379.9678,417,TP
NZ_CP009187.1_2782365,1970.7764,3284.6272,1677,TP
NZ_CP009187.1_2786913,2076.8442,3461.4070,2370,TP
NZ_CP009187.1_2809935,785.9828,1309.9714,1047,TP
NZ_CP009187.1_2813172,279.6923,466.1539,558,TP
NZ_CP009187.1_2814915,2726.7854,4544.6421,1965,TP
NZ_CP009187.1_2818470,500.0538,833.4229,657,TP
NZ_CP009187.1_2819952,1539.8735,2566.4558,1644,TP
NZ_CP009187.1_2823255,1016.3544,1693.9241,1338,TP
NZ_CP009187.1_2825487,1442.7639,2404.6064,1602,TP
NZ_CP009187.1_2831343,938.7842,1564.6403,1248,TP
NZ_CP009187.1_2833509,70.8967,118.1611,252,TP
NZ_CP009187.1_2854266,165.8784,276.4641,420,TP
NZ_CP009187.1_2858253,318.3315,530.5526,471,TP
NZ_CP009187.1_2862672,427.8899,713.1498,531,TP
NZ_CP009187.1_2863206,1148.5200,1914.2000,1206,TP
NZ_CP009187.1_2870118,87.6004,146.0007,246,TP
NZ_CP009187.1_2872011,836.9870,1394.9783,1254,TP
NZ_CP009187.1_2894892,721.2434,1202.0723,1068,TP
NZ_CP009187.1_2906088,500.9450,834.9083,675,TP
NZ_CP009187.1_2907825,2731.5464,4552.5771,2373,TP
NZ_CP009187.1_2910228,416.5883,694.3139,672,TP
NZ_CP009187.1_2912682,1215.0754,2025.1257,1329,TP
NZ_CP009187.1_2914014,1288.9807,2148.3010,1722,TP
NZ_CP009187.1_2924229,510.8414,851.4023,591,TP
NZ_CP009187.1_2932296,505.2116,842.0194,846,TP
NZ_CP009187.1_2937864,961.5092,1602.5153,1137,TP
NZ_CP009187.1_2939958,476.8365,794.7275,654,TP
NZ_CP009187.1_2941188,2608.3838,4347.3062,2079,TP
NZ_CP009187.1_2947095,222.7928,371.3213,354,TP
NZ_CP009187.1_2947461,287.0537,478.4229,426,TP
NZ_CP009187.1_2950488,603.7192,1006.1986,795,TP
NZ_CP009187.1_2952561,322.4596,537.4326,432,TP
NZ_CP009187.1_2953506,784.8038,1308.0063,1242,TP
NZ_CP009187.1_2975241,349.1923,581.9872,534,TP
NZ_CP009187.1_2976585,139.2625,232.1041,324,TP
NZ_CP009187.1_2977230,877.5750,1462.6250,1428,TP
NZ_CP009187.1_2979048,105.5249,175.8748,261,TP
NZ_CP009187.1_2979690,848.5895,1414.3159,1128,TP
NZ_CP009187.1_2991183,696.6619,1161.1030,753,TP
NZ_CP009187.1_2993988,823.3915,1372.3192,1074,TP
NZ_CP009187.1_3003279,524.3210,873.8684,759,TP
NZ_CP009187.1_3005844,856.7560,1427.9268,1218,TP
NZ_CP009187.1_3012828,797.7096,1329.5160,780,TP
NZ_CP009187.1_3044985,1169.0239,1948.3732,1539,TP
NZ_CP009187.1_3047559,419.2800,698.8000,993,TP
NZ_CP009187.1_3048561,329.4520,549.0867,525,TP
NZ_CP009187.1_3068460,1546.9211,2578.2019,1623,TP
NZ_CP009187.1_3072636,186.7538,311.2564,420,TP
NZ_CP009187.1_3076893,781.0308,1301.7179,1185,TP
NZ_CP009187.1_3079308,513.0119,855.0198,1149,TP
NZ_CP009187.1_3080580,275.6239,459.3731,453,TP
NZ_CP009187.1_3081603,571.3564,952.2606,738,TP
NZ_CP009187.1_3083373,901.2059,1502.0099,1092,TP
NZ_CP009187.1_3086214,277.9603,463.2672,516,TP
NZ_CP009187.1_3101580,369.0103,615.0172,582,TP
NZ_CP009187.1_3102363,728.5061,1214.1768,897,TP
NZ_CP009187.1_3105618,1427.8293,2379.7156,1689,TP
NZ_CP009187.1_3107310,168.8611,281.4352,327,TP
NZ_CP009187.1_3112464,130.9967,218.3279,255,TP
NZ_CP009187.1_3123624,165.8902,276.4837,342,TP
NZ_CP009187.1_3123966,549.8297,916.3828,1017,TP
NZ_CP009187.1_3124995,787.2737,1312.1229,1248,TP
NZ_CP009187.1_3131769,461.2496,768.7494,789,TP
NZ_CP009187.1_3132891,341.8059,569.6765,546,TP
NZ_CP009187.1_3136329,113.2722,188.7871,270,TP
NZ_CP009187.1_3139173,1099.0884,1831.8140,1311,TP
NZ_CP009187.1_3142308,791.2264,1318.7106,1320,TP
NZ_CP009187.1_3143634,629.5312,1049.2186,1011,TP
NZ_CP009187.1_3145170,3350.4697,5584.1162,2703,TP
NZ_CP009187.1_3149424,340.7947,567.9912,552,TP
NZ_CP009187.1_3154653,886.3793,1477.2987,1218,TP
NZ_CP009187.1_3156147,904.4503,1507.4171,1374,TP
NZ_CP009187.1_3160050,354.6996,591.1660,471,TP
NZ_CP009187.1_3179367,1105.8644,1843.1073,1164,TP
NZ_CP009187.1_3188007,524.1403,873.5671,864,TP
NZ_CP009187.1_3191643,719.8815,1199.8024,558,TP
NZ_CP009187.1_3192372,620.1181,1033.5302,786,TP
NZ_CP009187.1_3196863,1614.5016,2690.8359,1422,TP
NZ_CP009187.1_3198291,996.1393,1660.2321,816,TP
NZ_CP009187.1_3200793,611.2778,1018.7964,1227,TP
NZ_CP009187.1_3206430,1013.3356,1688.8927,1512,TP
NZ_CP009187.1_3208575,376.6736,627.7892,831,TP
NZ_CP009187.1_3215664,587.7100,979.5167,693,TP
NZ_CP009187.1_3216360,550.6393,917.7321,531,TP
NZ_CP009187.1_3219273,399.5996,665.9993,588,TP
NZ_CP009187.1_3221766,999.7194,1666.1990,1758,TP
NZ_CP009187.1_3231072,1197.1473,1995.2455,1434,TP
NZ_CP009187.1_3241221,612.1735,1020.2892,738,TP
NZ_CP009187.1_3299970,199.2976,332.1627,600,TP
NZ_CP009187.1_3303102,647.0330,1078.3882,1146,TP
NZ_CP009187.1_3310713,843.9521,1406.5868,1287,TP
NZ_CP009187.1_3318900,369.5061,615.8436,567,TP
NZ_CP009187.1_3319662,3596.5547,5994.2578,3384,TP
NZ_CP009187.1_3327732,1961.9554,3269.9258,2214,TP
NZ_CP009187.1_3332070,309.6683,516.1138,684,TP
NZ_CP009187.1_3335163,379.2234,632.0390,585,TP
NZ_CP009187.1_3336795,1015.9595,1693.2657,1122,TP
NZ_CP009187.1_3348804,1393.3793,2322.2988,1473,TP
NZ_CP009187.1_3365835,351.7390,586.2316,615,TP
NZ_CP009187.1_3367263,1593.7134,2656.1890,1530,TP
NZ_CP009187.1_3371430,236.3733,393.9554,300,TP
NZ_CP009187.1_3376938,589.9954,983.3257,1305,TP
NZ_CP009187.1_3379035,141.6433,236.0722,294,TP
NZ_CP009187.1_3386073,474.4023,790.6704,846,TP
NZ_CP009187.1_3398424,815.1400,1358.5665,984,TP
NZ_CP009187.1_3400191,593.0483,988.4138,867,TP
NZ_CP009187.1_3407313,342.4418,570.7364,375,TP
NZ_CP009187.1_3408021,113.4727,189.1211,285,TP
NZ_CP009187.1_3411216,570.7802,951.3004,741,TP
NZ_CP009187.1_3414231,266.9413,444.9022,453,TP
NZ_CP009187.1_3415434,570.6359,951.0598,555,TP
NZ_CP009187.1_3417798,454.1287,756.8812,864,TP
NZ_CP009187.1_3418725,403.6093,672.6822,651,TP
NZ_CP009187.1_3421740,992.7719,1654.6198,1473,TP
NZ_CP009187.1_3423261,2062.7715,3437.9524,2166,TP
NZ_CP009187.1_3465777,946.0330,1576.7216,1314,TP
NZ_CP009187.1_3469785,625.0103,1041.6838,894,TP
NZ_CP009187.1_3470679,504.3585,840.5975,690,TP
NZ_CP009187.1_3475377,867.2538,1445.4231,1584,TP
NZ_CP009187.1_3493167,255.0069,425.0115,351,TP
NZ_CP009187.1_3510087,679.4403,1132.4005,1230,TP
NZ_CP009187.1_3529989,737.8901,1229.8168,1149,TP
NZ_CP009187.1_3531207,168.6752,281.1253,438,TP
NZ_CP009187.1_3540987,70.0630,116.7717,180,TP
NZ_CP009187.1_3549690,99.6664,166.1107,453,TP
NZ_CP009187.1_3557310,418.8738,698.1229,1185,TP
NZ_CP009187.1_3560193,2880.9336,4801.5557,2979,TP
NZ_CP009187.1_3572601,816.5583,1360.9304,1068,TP
NZ_CP009187.1_3577032,2445.9915,4076.6523,3168,TP
NZ_CP009187.1_3582531,1073.8104,1789.6840,1179,TP
NZ_CP009187.1_3583800,511.2391,852.0652,1029,TP
NZ_CP009187.1_3590691,830.9165,1384.8608,801,TP
NZ_CP009187.1_3596028,1183.1654,1971.9423,1506,TP
NZ_CP009187.1_3598050,131.3597,218.9329,306,TP
NZ_CP009187.1_3611958,793.8986,1323.1643,1158,TP
NZ_CP009187.1_3622248,446.8754,744.7922,843,TP
NZ_CP009187.1_3624909,1699.1345,2831.8909,1704,TP
NZ_CP009187.1_3629751,467.7703,779.6171,636,TP
NZ_CP009187.1_3630570,87.2200,145.3666,168,TP
NZ_CP009187.1_3635040,918.2952,1530.4919,1227,TP
NZ_CP009187.1_3637311,1243.7698,2072.9495,1398,TP
NZ_CP009187.1_3656919,1155.4856,1925.8093,1170,TP
NZ_CP009187.1_3658113,633.1060,1055.1766,525,TP
NZ_CP009187.1_3669585,164.8390,274.7316,312,TP
NZ_CP009187.1_3671844,214.6672,357.7787,453,TP
NZ_CP009187.1_3687684,1859.3619,3098.9365,1758,TP
NZ_CP009187.1_3691638,909.6801,1516.1335,1170,TP
NZ_CP009187.1_3700704,106.2073,177.0122,312,TP
NZ_CP009187.1_3702183,1078.5259,1797.5431,1284,TP
NZ_CP009187.1_3724614,1241.9022,2069.8369,1230,TP
NZ_CP009187.1_3774135,116.5439,194.2399,369,TP
NZ_CP009187.1_3774870,1863.1844,3105.3074,2631,TP
NZ_CP009187.1_3792357,352.8923,588.1539,891,TP
NZ_CP009187.1_3797436,409.1364,681.8940,1053,TP
NZ_CP009187.1_3799242,239.5399,399.2331,393,TP
NZ_CP009187.1_3807573,782.0655,1303.4425,864,TP
NZ_CP009187.1_3814089,582.8441,971.4067,909,TP
NZ_CP009187.1_3822261,1140.1060,1900.1765,1602,TP
NZ_CP009187.1_3829929,1681.0520,2801.7532,1590,TP
NZ_CP009187.1_3833037,294.1081,490.1801,576,TP
NZ_CP009187.1_3836985,276.7119,461.1864,303,TP
NZ_CP009187.1_3839058,390.9106,651.5176,636,TP
NZ_CP009187.1_3850371,1467.4270,2445.7117,1383,TP
NZ_CP009187.1_3853938,447.1361,745.2268,855,TP
NZ_CP009187.1_3858258,803.3616,1338.9359,1404,TP
NZ_CP009187.1_3862623,160.0872,266.8120,303,TP
NZ_CP009187.1_3863316,680.7198,1134.5331,1215,TP
NZ_CP009187.1_3871083,831.4114,1385.6855,1413,TP
NZ_CP009187.1_3878658,470.9246,784.8743,606,TP
NZ_CP009187.1_3880431,167.2314,278.7189,222,TP
NZ_CP009187.1_3888807,146.4001,244.0002,390,TP
NZ_CP009187.1_3898908,1236.6925,2061.1541,1494,TP
NZ_CP009187.1_3900492,332.8448,554.7414,690,TP
NZ_CP009187.1_3901323,295.9329,493.2215,783,TP
NZ_CP009187.1_3910464,347.9898,579.9830,483,TP
NZ_CP009187.1_3915882,1124.2140,1873.6899,1074,TP
NZ_CP009187.1_3917997,1108.7759,1847.9597,1203,TP
NZ_CP009187.1_3936876,1332.4803,2220.8005,1548,TP
NZ_CP009187.1_3954324,1650.8933,2751.4888,1197,TP
NZ_CP009187.1_3965883,842.6171,1404.3617,1155,TP
NZ_CP009187.1_3970704,1600.3848,2667.3079,1749,TP
NZ_CP009187.1_3980658,309.0876,515.1461,390,TP
NZ_CP009187.1_3983124,789.7522,1316.2537,1020,TP
NZ_CP009187.1_3987381,819.8203,1366.3671,915,TP
NZ_CP009187.1_4000431,1040.4529,1734.0881,1158,TP
NZ_CP009187.1_4009296,691.4418,1152.4031,903,TP
NZ_CP009187.1_4023867,248.8533,414.7555,480,TP
NZ_CP009187.1_4025055,293.6946,489.4911,489,TP
NZ_CP009187.1_4028967,401.6389,669.3982,795,TP
NZ_CP009187.1_4029870,651.3124,1085.5206,624,TP
NZ_CP009187.1_4031403,1332.6029,2221.0049,1755,TP
NZ_CP009187.1_4043040,526.2189,877.0314,819,TP
NZ_CP009187.1_4045206,687.0369,1145.0615,912,TP
NZ_CP009187.1_4048743,306.1477,510.2461,402,TP
NZ_CP009187.1_4049976,386.8849,644.8082,609,TP
NZ_CP009187.1_4050600,2410.1611,4016.9351,2283,TP
NZ_CP009187.1_4055196,960.3839,1600.6398,1179,TP
NZ_CP009187.1_4060647,768.2887,1280.4811,1242,TP
NZ_CP009187.1_4061898,182.4023,304.0038,300,TP
NZ_CP009187.1_4064850,709.6000,1182.6667,1053,TP
NZ_CP009187.1_4080570,82.6981,137.8302,195,TP
NZ_CP009187.1_4081515,634.3459,1057.2432,1206,TP
NZ_CP009187.1_4084452,3881.9282,6469.8804,2805,TP
NZ_CP009187.1_4094922,135.3827,225.6378,378,TP
NZ_CP009187.1_4096935,782.9573,1304.9287,1164,TP
NZ_CP009187.1_4101264,419.9391,699.8984,771,TP
NZ_CP009187.1_4105458,1873.6638,3122.7729,1626,TP
NZ_CP009187.1_4114473,352.0253,586.7088,648,TP
NZ_CP009187.1_4117257,518.4733,864.1222,795,TP
NZ_CP009187.1_4118058,340.0276,566.7127,456,TP
NZ_CP009187.1_4118529,81.2784,135.4639,162,TP
NZ_CP009187.1_4128750,112.6035,187.6725,333,TP
NZ_CP009187.1_4136121,620.2360,1033.7266,993,TP
NZ_CP009187.1_4145613,646.2812,1077.1353,1278,TP
NZ_CP009187.1_4150029,688.7556,1147.9259,1149,TP
NZ_CP009187.1_4158930,457.0813,761.8021,891,TP
NZ_CP009187.1_4160511,239.4061,399.0101,402,TP
NZ_CP009187.1_4166820,1264.8864,2108.1438,1308,TP
NZ_CP009187.1_4197627,170.6447,284.4079,351,TP
NZ_CP009187.1_4201893,498.4189,830.6982,720,TP
NZ_CP009187.1_4204425,588.1802,980.3004,948,TP
NZ_CP009187.1_4211079,498.3437,830.5729,705,TP
NZ_CP009187.1_4218240,374.0982,623.4970,585,TP
NZ_CP009187.1_4233609,557.4754,929.1257,927,TP
NZ_CP009187.1_4255944,9108.2891,15180.4814,5202,TP
NZ_CP009187.1_4261152,2858.0242,4763.3735,1890,TP
NZ_CP009187.1_4263354,575.6733,959.4554,1011,TP
NZ_CP009187.1_4270365,2013.2455,3355.4092,1914,TP
NZ_CP009187.1_4278081,81.1326,135.2210,153,TP
NZ_CP009187.1_4278393,677.4061,1129.0101,822,TP
NZ_CP009187.1_4291638,707.5005,1179.1676,1536,TP
NZ_CP009187.1_4326003,1371.6284,2286.0474,1470,TP
NZ_CP009187.1_4328400,797.0377,1328.3961,1008,TP
NZ_CP009187.1_4330038,1100.2252,1833.7086,1467,TP
NZ_CP009187.1_4360542,970.4114,1617.3524,1383,TP
NZ_CP009187.1_4363416,791.5840,1319.3068,1341,TP
NZ_CP009187.1_4370154,943.9150,1573.1917,1530,TP
NZ_CP009187.1_4374048,249.9032,416.5052,324,TP
NZ_CP009187.1_4374483,806.8477,1344.7462,1200,TP
NZ_CP009187.1_4375761,86.3515,143.9191,234,TP
NZ_CP009187.1_4376073,74.6705,124.4508,165,TP
NZ_CP009187.1_4384146,741.4512,1235.7521,1179,TP
NZ_CP009187.1_4390719,159.7804,266.3007,312,TP
NZ_CP009187.1_4404432,332.8688,554.7813,735,TP
NZ_CP009187.1_4406487,683.5361,1139.2268,1044,TP
NZ_CP009187.1_4408968,561.6471,936.0785,1101,TP
